seed,method,eta2,R2_perm,p_perm,r_pre_post,r_within,age_R2,age_R2_gain,n
12,ComBat-joint,0.0012849580797833818,0.001284958079783626,1.0,0.7768357114594173,0.9995486576964082,0.001931215227811058,-0.006170914074741537,98
12,CovBat,0.0007084385496900192,0.0007084385496900537,1.0,0.7473476509196486,0.9754748573176544,0.0017034432962288917,-0.0063986860063237035,98
12,RELIEF,0.0011672002345758255,0.0011672002345760263,1.0,0.759060068003604,0.9767624141551657,0.002057811121010081,-0.0060443181815425144,98
12,LME,0.00023963819333051934,0.0002396381933306724,1.0,0.7754772940951371,1.0,0.0034566425221557277,-0.004645486780396868,98
13,Original,0.37695153898337225,0.37695153898337214,0.001,1.0,1.0,0.007753236474975552,0.0,98
13,ComBat,0.0007285635597335751,0.0007285635597337352,1.0,0.7473417698369104,0.9985989744577183,0.009442874135646855,0.0016896376606713032,98
13,ComBat-joint,0.001112176674930555,0.0011121766749306694,1.0,0.7732581829762741,0.9991293615098898,0.009134999046772712,0.0013817625717971599,98
13,CovBat,0.0010693676026078689,0.0010693676026077368,1.0,0.744850765304594,0.9732343792531882,0.010055699026205074,0.002302462551229522,98
13,RELIEF,0.0011087521970868893,0.001108752197086953,1.0,0.7561977749655604,0.9755490616973358,0.009480850091471234,0.001727613616495682,98
13,LME,0.0011818813777070458,0.0011818813777070751,1.0,0.7769940980927945,1.0,0.009784630666924173,0.002031394191948621,98
14,Original,0.3491584301777019,0.3491584301777017,0.001,1.0,1.0,0.008009281784127029,0.0,98
14,ComBat,0.00031815723432702866,0.00031815723432704107,1.0,0.7656297191245147,0.9984544600216169,0.0064389302235640464,-0.0015703515605629825,98
14,ComBat-joint,0.0011345938766240994,0.0011345938766243718,1.0,0.7922568735811674,0.9989234636457375,0.006441791298243809,-0.0015674904858832203,98
14,CovBat,0.0009731905900486251,0.0009731905900486723,1.0,0.7666361826478074,0.9762350971202326,0.006455752921990789,-0.0015535288621362402,98
14,RELIEF,0.0009636922205471684,0.0009636922205473877,1.0,0.7757191164140754,0.9785757013153175,0.006614061773916708,-0.0013952200102103213,98
14,LME,0.0003029516685685485,0.00030295166856865425,1.0,0.7949840673621414,1.0,0.007076333913837462,-0.0009329478702895669,98
15,Original,0.3734896597142773,0.373489659714277,0.001,1.0,1.0,0.0055969733201506194,0.0,98
